player_name,team_name,raw_position,role_group,age,age_group,minutes_played,minutes_group,performance_score,performance_percentile,performance_level,same_role_team_average,competition_status,main_same_role_player,main_same_role_minutes,main_same_role_performance_percentile,main_same_role_performance_level,is_main_same_role_player,is_blocked_by_main_player,main_player_underperforming,decision,explanation
Andy Irving,West Ham,MF,Midfielder,24.0,Prime,166,LowMinutes,0.1623376623376623,14.55,Poor,0.2573417753386848,Blocked,Tomáš Souček,2567.0,70.91,Good,False,True,False,Monitor,"Andy Irving is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Tyler Fredricson,Manchester Utd,DF,Defender,19.0,Young,165,LowMinutes,0.4583333333333333,81.97,Good,0.33137093994753924,Competitive,Noussair Mazraoui,2838.0,53.55,Promising,False,False,False,Give More Chances,"Tyler Fredricson is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Chidozie Obi-Martin,Manchester Utd,FW,Forward,16.0,Young,165,LowMinutes,0.0,12.96,Poor,0.0521487743324222,Blocked,Rasmus Højlund,2004.0,29.63,Poor,False,True,True,Loan,Chidozie Obi-Martin is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Ben Godfrey,Ipswich Town,DF,Defender,26.0,Prime,159,LowMinutes,0.1805555555555555,7.1,Poor,0.34074415498568383,Blocked,Dara O'Shea,3122.0,87.98,Good,False,True,False,Monitor,"Ben Godfrey is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Miguel Almirón,Newcastle Utd,FW,Forward,30.0,Senior,157,LowMinutes,0.0,12.96,Poor,0.3759541289065876,Blocked,Alexander Isak,2756.0,96.3,Good,False,True,False,Sell,"Miguel Almirón is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Mykhailo Mudryk,Chelsea,FW,Forward,23.0,Prime,151,LowMinutes,0.0,12.96,Poor,0.34348608279158077,Blocked,Pedro Neto,2269.0,61.73,Good,False,True,False,Monitor,"Mykhailo Mudryk is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Luis Guilherme,West Ham,"MF,FW",AttMidWinger,18.0,Young,150,LowMinutes,0.0176470588235294,5.94,Poor,0.19285646464124453,Blocked,Jarrod Bowen,2973.0,87.13,Good,False,True,False,Loan,Luis Guilherme is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Willy Boly,Nott'ham Forest,DF,Defender,33.0,CriticalAge,150,LowMinutes,0.6470588235294117,99.45,Good,0.503802498714699,Competitive,Nikola Milenković,3330.0,72.13,Good,False,False,False,Give More Chances,"Willy Boly is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Hákon Rafn Valdimarsson,Brentford,GK,Goalkeeper,22.0,Young,145,LowMinutes,0.3269230769230769,40.91,Average,0.35105452240067625,Blocked,Mark Flekken,3275.0,63.64,Good,False,True,False,Loan,Hákon Rafn Valdimarsson is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Albert Grønbaek,Southampton,"FW,MF",AttMidWinger,23.0,Prime,143,LowMinutes,0.075,10.89,Poor,0.10227144438295514,Blocked,Tyler Dibling,1874.0,18.81,Poor,False,True,True,Monitor,"Albert Grønbaek is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Antony,Manchester Utd,"DF,MF",DefMidWingBack,24.0,Prime,141,LowMinutes,0.1250470231228369,10.34,Poor,0.1250470231228369,Competitive,Antony,141.0,10.34,Poor,True,False,True,Monitor,"Antony is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Romain Esse,Crystal Palace,MF,Midfielder,19.0,Young,138,LowMinutes,1.0,100.0,Good,0.40305694297822864,Competitive,Ismaila Sarr,2711.0,64.55,Good,False,False,False,Give More Chances,"Romain Esse is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Harry Toffolo,Nott'ham Forest,DF,Defender,28.0,Prime,137,LowMinutes,0.6166666666666667,98.91,Good,0.503802498714699,Competitive,Nikola Milenković,3330.0,72.13,Good,False,False,False,Give More Chances,"Harry Toffolo is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Jay Robinson,Southampton,"MF,FW",AttMidWinger,17.0,Young,137,LowMinutes,0.0799999999999999,13.86,Poor,0.10227144438295514,Blocked,Tyler Dibling,1874.0,18.81,Poor,False,True,True,Loan,Jay Robinson is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Danny Ward,Leicester City,GK,Goalkeeper,31.0,Senior,135,LowMinutes,0.0,2.27,Poor,0.1996927914852443,Blocked,Mads Hermansen,2385.0,25.0,Poor,False,True,True,Sell,"Danny Ward is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
William Osula,Newcastle Utd,FW,Forward,20.0,Young,134,LowMinutes,0.3876392225376719,64.2,Good,0.3759541289065876,Competitive,Alexander Isak,2756.0,96.3,Good,False,True,False,Give More Chances,"William Osula is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ali Al Hamadi,Ipswich Town,FW,Forward,22.0,Young,134,LowMinutes,0.0,12.96,Poor,0.1794777515678584,Blocked,Liam Delap,2593.0,50.62,Promising,False,True,False,Loan,Ali Al Hamadi is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Hamza Choudhury,Leicester City,"MF,DF",DefMidWingBack,26.0,Prime,131,LowMinutes,0.3461169350119543,58.62,Promising,0.3461169350119543,Competitive,Hamza Choudhury,131.0,58.62,Promising,True,False,False,Give More Chances,"Hamza Choudhury is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Joshua King,Fulham,MF,Midfielder,17.0,Young,130,LowMinutes,0.2087198515769944,24.55,Poor,0.2163462039972217,Blocked,Saša Lukić,2344.0,41.82,Average,False,True,False,Loan,Joshua King is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Kosta Nedeljković,Aston Villa,DF,Defender,18.0,Young,126,LowMinutes,0.2678571428571428,17.49,Poor,0.29828606275831837,Blocked,Ezri Konsa,2936.0,18.03,Poor,False,True,True,Loan,Kosta Nedeljković is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Daniel Jebbison,Bournemouth,FW,Forward,20.0,Young,119,LowMinutes,0.4472760260050061,74.07,Good,0.24099332248309155,Competitive,Antoine Semenyo,3203.0,54.32,Promising,False,False,False,Give More Chances,"Daniel Jebbison is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Edmond-Paris Maghoma,Brentford,"MF,FW",AttMidWinger,23.0,Prime,119,LowMinutes,0.0461538461538461,8.91,Poor,0.307651028022545,Blocked,Mikkel Damsgaard,2911.0,55.45,Promising,False,True,False,Monitor,"Edmond-Paris Maghoma is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Odsonne Édouard,Crystal Palace,"MF,FW",AttMidWinger,26.0,Prime,115,LowMinutes,0.023076923076923,6.93,Poor,0.38125156772575247,Blocked,Eberechi Eze,2588.0,74.26,Good,False,True,False,Monitor,"Odsonne Édouard is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jeremy Monga,Leicester City,"FW,MF",AttMidWinger,,UnknownAge,112,LowMinutes,0.05,9.9,Poor,0.16518247401583577,Blocked,Bilal El Khannouss,2182.0,31.68,Poor,False,True,True,Monitor,"Jeremy Monga is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Woyo Coulibaly,Leicester City,DF,Defender,25.0,Prime,109,LowMinutes,0.5,90.98,Good,0.3703769851059906,Competitive,James Justin,2912.0,69.95,Good,False,False,False,Give More Chances,"Woyo Coulibaly is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Federico Chiesa,Liverpool,FW,Forward,26.0,Prime,108,LowMinutes,0.0,12.96,Poor,0.485871367814583,Blocked,Mohamed Salah,3371.0,100.0,Good,False,True,False,Monitor,"Federico Chiesa is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Harrison Reed,Fulham,MF,Midfielder,29.0,Prime,108,LowMinutes,0.2272727272727273,30.91,Poor,0.2163462039972217,Competitive,Saša Lukić,2344.0,41.82,Average,False,True,False,Monitor,"Harrison Reed is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jeffrey Schlupp,Crystal Palace,"MF,DF",DefMidWingBack,31.0,Senior,103,LowMinutes,0.0,3.45,Poor,0.21853951410308003,Blocked,Jefferson Lerma,2274.0,75.86,Good,False,True,False,Sell,"Jeffrey Schlupp is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Tyrell Malacia,Manchester Utd,DF,Defender,24.0,Prime,100,LowMinutes,0.1363636363636363,4.92,Poor,0.33137093994753924,Blocked,Noussair Mazraoui,2838.0,53.55,Promising,False,True,False,Monitor,"Tyrell Malacia is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Rico Henry,Brentford,DF,Defender,27.0,Prime,99,LowMinutes,0.3636363636363636,56.83,Promising,0.32863303828044144,Competitive,Nathan Collins,3420.0,84.7,Good,False,True,False,Give More Chances,"Rico Henry is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Emi Buendía,Aston Villa,"MF,FW",AttMidWinger,27.0,Prime,98,LowMinutes,0.1636363636363636,35.64,Poor,0.16116245624208986,Competitive,Morgan Rogers,3114.0,66.34,Good,False,True,False,Monitor,"Emi Buendía is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Billy Gilmour,Brighton,MF,Midfielder,23.0,Prime,98,LowMinutes,0.0531286894923258,13.64,Poor,0.24438794637575967,Blocked,Carlos Baleba,2661.0,78.18,Good,False,True,False,Monitor,"Billy Gilmour is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jahmai Simpson-Pusey,Manchester City,DF,Defender,18.0,Young,96,LowMinutes,0.1590909090909091,5.46,Poor,0.21356955368078248,Blocked,Joško Gvardiol,3277.0,41.53,Average,False,True,False,Loan,Jahmai Simpson-Pusey is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Brandon Austin,Tottenham,GK,Goalkeeper,25.0,Prime,90,LowMinutes,0.2307692307692307,10.23,Poor,0.294341804029304,Blocked,Guglielmo Vicario,2160.0,50.0,Promising,False,True,False,Monitor,"Brandon Austin is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Chadi Riad,Crystal Palace,DF,Defender,21.0,Young,90,LowMinutes,0.225,10.93,Poor,0.4543396399516732,Blocked,Daniel Muñoz,3228.0,53.01,Promising,False,True,False,Loan,Chadi Riad is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Roman Dixon,Everton,DF,Defender,19.0,Young,90,LowMinutes,0.3749999999999999,60.11,Good,0.37626099499967636,Blocked,Vitaliy Mykolenko,3082.0,54.64,Promising,False,False,False,Monitor,"Roman Dixon is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Max Aarons,Bournemouth,DF,Defender,24.0,Prime,86,LowMinutes,0.25,15.57,Poor,0.3776606216622093,Blocked,Milos Kerkez,3336.0,24.04,Poor,False,True,True,Monitor,"Max Aarons is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Rodri,Manchester City,MF,Midfielder,28.0,Prime,73,LowMinutes,0.2435064935064935,35.45,Poor,0.2914905259907109,Blocked,İlkay Gündoğan,2223.0,44.55,Average,False,True,False,Monitor,"Rodri is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Marc Guiu,Chelsea,FW,Forward,18.0,Young,73,LowMinutes,0.0,12.96,Poor,0.34348608279158077,Blocked,Pedro Neto,2269.0,61.73,Good,False,True,False,Loan,Marc Guiu is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Maxwel Cornet,Southampton,FW,Forward,27.0,Prime,72,LowMinutes,0.0,12.96,Poor,0.10093788624092537,Blocked,Cameron Archer,1441.0,27.16,Poor,False,True,True,Monitor,"Maxwel Cornet is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Joel Ward,Crystal Palace,DF,Defender,34.0,CriticalAge,71,LowMinutes,0.25,15.57,Poor,0.4543396399516732,Blocked,Daniel Muñoz,3228.0,53.01,Promising,False,True,False,Sell,"Joel Ward is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Pedro Lima,Wolves,DF,Defender,18.0,Young,70,LowMinutes,0.46875,83.61,Good,0.35222676263934233,Competitive,Rayan Aït-Nouri,3109.0,18.58,Poor,False,False,True,Give More Chances,"Pedro Lima is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Nasser Djiga,Wolves,DF,Defender,21.0,Young,66,LowMinutes,0.4285714285714285,73.77,Good,0.35222676263934233,Competitive,Rayan Aït-Nouri,3109.0,18.58,Poor,False,False,True,Give More Chances,"Nasser Djiga is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Samuel Edozie,Southampton,"DF,FW",WingBack,21.0,Young,65,LowMinutes,0.1672473867595818,28.57,Poor,0.13354284803352232,Competitive,Ryan Fraser,306.0,14.29,Poor,False,False,True,Monitor,"Samuel Edozie is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Matheus França,Crystal Palace,"MF,FW",AttMidWinger,20.0,Young,55,LowMinutes,1.0,100.0,Good,0.38125156772575247,Competitive,Eberechi Eze,2588.0,74.26,Good,False,False,False,Give More Chances,"Matheus França is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Lewis Orford,West Ham,MF,Midfielder,18.0,Young,49,LowMinutes,0.3116883116883117,60.0,Good,0.2573417753386848,Competitive,Tomáš Souček,2567.0,70.91,Good,False,True,False,Give More Chances,"Lewis Orford is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Harrison Armstrong,Everton,MF,Midfielder,17.0,Young,48,LowMinutes,0.0,6.36,Poor,0.2809550315341448,Blocked,Idrissa Gana Gueye,3063.0,72.73,Good,False,True,False,Loan,Harrison Armstrong is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Daniel Podence,Wolves,"MF,FW",AttMidWinger,28.0,Prime,48,LowMinutes,0.0,2.97,Poor,0.20950131411772682,Blocked,Matheus Cunha,2597.0,93.07,Good,False,True,False,Monitor,"Daniel Podence is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Marcus Harness,Ipswich Town,MF,Midfielder,28.0,Prime,45,LowMinutes,0.0389610389610389,12.73,Poor,0.2160135784917273,Blocked,Sam Morsy,2751.0,31.82,Poor,False,True,True,Monitor,"Marcus Harness is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Youssef Chermiti,Everton,"FW,MF",AttMidWinger,20.0,Young,45,LowMinutes,0.0,2.97,Poor,0.2009365325077399,Blocked,Dwight McNeil,1371.0,80.2,Good,False,True,False,Loan,Youssef Chermiti is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Yunus Emre Konak,Brentford,"FW,MF",AttMidWinger,18.0,Young,42,LowMinutes,0.24,57.92,Promising,0.307651028022545,Blocked,Mikkel Damsgaard,2911.0,55.45,Promising,False,False,False,Monitor,"Yunus Emre Konak is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Dane Scarlett,Tottenham,"FW,MF",AttMidWinger,20.0,Young,34,LowMinutes,0.975,99.01,Good,0.3092209638910604,Competitive,Dejan Kulusevski,2389.0,59.41,Promising,False,False,False,Give More Chances,"Dane Scarlett is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Kim Jisoo,Brentford,DF,Defender,19.0,Young,30,LowMinutes,0.3333333333333333,43.72,Average,0.32863303828044144,Competitive,Nathan Collins,3420.0,84.7,Good,False,True,False,Loan,Kim Jisoo is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Eric da Silva Moreira,Nott'ham Forest,"MF,DF",DefMidWingBack,18.0,Young,30,LowMinutes,0.6835667770142616,93.1,Good,0.6833033243001618,Competitive,Álex Moreno,955.0,89.66,Good,False,False,False,Give More Chances,"Eric da Silva Moreira is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Samuel Amo-Ameyaw,Southampton,"FW,DF",WingBack,18.0,Young,28,LowMinutes,0.1300813008130081,21.43,Poor,0.13354284803352232,Blocked,Ryan Fraser,306.0,14.29,Poor,False,False,True,Monitor,"Samuel Amo-Ameyaw is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Divin Mubama,Manchester City,FW,Forward,19.0,Young,28,LowMinutes,0.0,12.96,Poor,0.13348445707520604,Blocked,Erling Haaland,2736.0,88.89,Good,False,True,False,Loan,Divin Mubama is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Frank Onyeka,Brentford,MF,Midfielder,26.0,Prime,25,LowMinutes,0.0,6.36,Poor,0.20296177596043155,Blocked,Christian Nørgaard,2819.0,91.82,Good,False,True,False,Monitor,"Frank Onyeka is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ben Winterburn,Bournemouth,"MF,FW",AttMidWinger,19.0,Young,24,LowMinutes,0.0,2.97,Poor,0.23460437310318913,Blocked,Marcus Tavernier,1939.0,53.47,Promising,False,True,False,Loan,Ben Winterburn is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Martial Godo,Fulham,"FW,DF",WingBack,21.0,Young,24,LowMinutes,0.3902439024390244,67.86,Good,0.6951219512195121,Blocked,Ryan Sessegnon,580.0,100.0,Good,False,True,False,Loan,Martial Godo is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Jake Evans,Leicester City,FW,Forward,,UnknownAge,24,LowMinutes,0.0,12.96,Poor,0.19903154208195856,Blocked,Jamie Vardy,2823.0,48.15,Average,False,True,False,Monitor,"Jake Evans is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Matt Targett,Newcastle Utd,DF,Defender,28.0,Prime,21,LowMinutes,0.5,90.98,Good,0.37220444366285127,Competitive,Dan Burn,3330.0,61.75,Good,False,False,False,Give More Chances,"Matt Targett is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Eiran Cashin,Brighton,DF,Defender,22.0,Young,20,LowMinutes,0.5,90.98,Good,0.3459587788213042,Competitive,Jan Paul van Hecke,2958.0,46.99,Average,False,False,False,Give More Chances,"Eiran Cashin is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Scott McTominay,Manchester Utd,MF,Midfielder,27.0,Prime,19,LowMinutes,0.0,6.36,Poor,0.26224581665962704,Blocked,Bruno Fernandes,3018.0,92.73,Good,False,True,False,Monitor,"Scott McTominay is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Oscar Bobb,Manchester City,FW,Forward,21.0,Young,16,LowMinutes,0.0,12.96,Poor,0.13348445707520604,Blocked,Erling Haaland,2736.0,88.89,Good,False,True,False,Loan,Oscar Bobb is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Carlos Vinícius,Fulham,"MF,FW",AttMidWinger,29.0,Prime,16,LowMinutes,0.0,2.97,Poor,0.16642448429207538,Blocked,Alex Iwobi,2981.0,62.38,Good,False,True,False,Monitor,"Carlos Vinícius is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Joachim Kayi Sanda,Southampton,DF,Defender,17.0,Young,14,LowMinutes,0.5,90.98,Good,0.4255671718274739,Competitive,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Give More Chances,"Joachim Kayi Sanda is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Alfie Dorrington,Tottenham,DF,Defender,19.0,Young,14,LowMinutes,0.0,2.19,Poor,0.34279243562781686,Blocked,Pedro Porro,2610.0,45.36,Average,False,True,False,Loan,Alfie Dorrington is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Caleb Kporha,Crystal Palace,DF,Defender,18.0,Young,13,LowMinutes,1.0,100.0,Good,0.4543396399516732,Competitive,Daniel Muñoz,3228.0,53.01,Promising,False,False,False,Give More Chances,"Caleb Kporha is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Vitezslav Jaros,Liverpool,GK,Goalkeeper,23.0,Prime,12,LowMinutes,1.0,100.0,Good,0.603641209447661,Competitive,Alisson,2508.0,86.36,Good,False,False,False,Give More Chances,"Vitezslav Jaros is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Gustavo Nunes,Brentford,"FW,MF",AttMidWinger,18.0,Young,12,LowMinutes,0.8999999999999999,98.02,Good,0.307651028022545,Competitive,Mikkel Damsgaard,2911.0,55.45,Promising,False,False,False,Give More Chances,"Gustavo Nunes is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ronnie Edwards,Southampton,DF,Defender,21.0,Young,12,LowMinutes,0.5,90.98,Good,0.4255671718274739,Competitive,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Give More Chances,"Ronnie Edwards is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Jakub Moder,Brighton,MF,Midfielder,25.0,Prime,11,LowMinutes,0.1948051948051948,22.73,Poor,0.24438794637575967,Blocked,Carlos Baleba,2661.0,78.18,Good,False,True,False,Monitor,"Jakub Moder is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Will Lankshear,Tottenham,"FW,MF",AttMidWinger,19.0,Young,11,LowMinutes,0.0,2.97,Poor,0.3092209638910604,Blocked,Dejan Kulusevski,2389.0,59.41,Promising,False,True,False,Loan,Will Lankshear is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Julio Soler,Bournemouth,"DF,FW",WingBack,19.0,Young,11,LowMinutes,0.3902439024390244,67.86,Good,0.3902439024390244,Competitive,Julio Soler,11.0,67.86,Good,True,False,False,Give More Chances,"Julio Soler is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Jayden Danns,Liverpool,MF,Midfielder,18.0,Young,11,LowMinutes,0.0,6.36,Poor,0.3152223692405457,Blocked,Ryan Gravenberch,3160.0,76.36,Good,False,True,False,Loan,Jayden Danns is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Jeremy Sarmiento,Brighton,MF,Midfielder,22.0,Young,9,LowMinutes,0.0,6.36,Poor,0.24438794637575967,Blocked,Carlos Baleba,2661.0,78.18,Good,False,True,False,Loan,Jeremy Sarmiento is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Mathis Amougou,Chelsea,MF,Midfielder,18.0,Young,8,LowMinutes,0.0,6.36,Poor,0.18175091067060967,Blocked,Enzo Fernández,2947.0,65.45,Good,False,True,False,Loan,Mathis Amougou is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Nathan Butler-Oyedeji,Arsenal,FW,Forward,21.0,Young,7,LowMinutes,0.0,12.96,Poor,0.23483068370516005,Blocked,Leandro Trossard,2546.0,75.31,Good,False,True,False,Loan,Nathan Butler-Oyedeji is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Takehiro Tomiyasu,Arsenal,DF,Defender,25.0,Prime,7,LowMinutes,0.5,90.98,Good,0.2999431388907817,Competitive,William Saliba,3039.0,24.59,Poor,False,False,True,Give More Chances,"Takehiro Tomiyasu is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Chiquinho,Wolves,MF,Midfielder,24.0,Prime,7,LowMinutes,0.0,6.36,Poor,0.1372884691066509,Blocked,João Gomes,2974.0,40.0,Average,False,True,False,Monitor,"Chiquinho is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Harry Howell,Brighton,FW,Forward,15.0,Young,7,LowMinutes,0.0,12.96,Poor,0.2193133039085653,Blocked,Danny Welbeck,2115.0,71.6,Good,False,True,False,Loan,Harry Howell is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Claudio Echeverri,Manchester City,FW,Forward,18.0,Young,6,LowMinutes,0.0,12.96,Poor,0.13348445707520604,Blocked,Erling Haaland,2736.0,88.89,Good,False,True,False,Loan,Claudio Echeverri is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Asher Agbinone,Crystal Palace,MF,Midfielder,18.0,Young,6,LowMinutes,0.3896103896103896,83.64,Good,0.40305694297822864,Blocked,Ismaila Sarr,2711.0,64.55,Good,False,False,False,Monitor,"Asher Agbinone is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Mason Holgate,Everton,"FW,DF",WingBack,27.0,Prime,6,LowMinutes,0.0,7.14,Poor,0.0,Competitive,Mason Holgate,6.0,7.14,Poor,True,False,True,Monitor,"Mason Holgate is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jayden Meghoma,Brentford,DF,Defender,18.0,Young,5,LowMinutes,0.0,2.19,Poor,0.32863303828044144,Blocked,Nathan Collins,3420.0,84.7,Good,False,True,False,Loan,Jayden Meghoma is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Ryan Trevitt,Brentford,MF,Midfielder,21.0,Young,4,LowMinutes,0.0,6.36,Poor,0.20296177596043155,Blocked,Christian Nørgaard,2819.0,91.82,Good,False,True,False,Loan,Ryan Trevitt is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
George Edmundson,Ipswich Town,DF,Defender,26.0,Prime,2,LowMinutes,0.0,2.19,Poor,0.34074415498568383,Blocked,Dara O'Shea,3122.0,87.98,Good,False,True,False,Monitor,"George Edmundson is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Olabade Aluko,Leicester City,DF,Defender,,UnknownAge,2,LowMinutes,0.0,2.19,Poor,0.3703769851059906,Blocked,James Justin,2912.0,69.95,Good,False,True,False,Monitor,"Olabade Aluko is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Mateus Mane,Wolves,MF,Midfielder,,UnknownAge,2,LowMinutes,0.0,6.36,Poor,0.1372884691066509,Blocked,João Gomes,2974.0,40.0,Average,False,True,False,Monitor,"Mateus Mane is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Will Alves,Leicester City,FW,Forward,19.0,Young,1,LowMinutes,0.0,12.96,Poor,0.19903154208195856,Blocked,Jamie Vardy,2823.0,48.15,Average,False,True,False,Loan,Will Alves is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Michael Golding,Leicester City,MF,Midfielder,18.0,Young,1,LowMinutes,0.0,6.36,Poor,0.18335712686222852,Blocked,Wilfred Ndidi,2324.0,74.55,Good,False,True,False,Loan,Michael Golding is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Alfie Pond,Wolves,DF,Defender,20.0,Young,1,LowMinutes,0.0,2.19,Poor,0.35222676263934233,Blocked,Rayan Aït-Nouri,3109.0,18.58,Poor,False,True,True,Loan,Alfie Pond is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Boubacar Traoré,Wolves,MF,Midfielder,22.0,Young,1,LowMinutes,0.0,6.36,Poor,0.1372884691066509,Blocked,João Gomes,2974.0,40.0,Average,False,True,False,Loan,Boubacar Traoré is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Remy Rees-Dottin,Bournemouth,FW,Forward,18.0,Young,1,LowMinutes,0.0,12.96,Poor,0.24099332248309155,Blocked,Antoine Semenyo,3203.0,54.32,Promising,False,True,False,Loan,Remy Rees-Dottin is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
